time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.009611,0.0074,0.0806,-0.1594,0.18
0.009812,-0.0028,0.0456,-0.1456,0.15
0.026011,-0.0664,0.0585,-0.0193,0.09
0.031896,0.0406,0.0006,0.0252,0.05
0.044593,0.0274,-0.0211,-0.0552,0.07
0.068541,-0.0793,0.0457,-0.2435,0.26
0.068754,-0.0862,0.0531,-0.2615,0.28
0.077943,-0.0786,0.0562,-0.3022,0.32
0.079113,-0.0589,0.0763,-0.2695,0.29
0.095446,-0.1016,0.2030,-0.1890,0.30
0.103116,-0.1950,0.2638,-0.1969,0.38
0.111525,-0.3057,0.2998,-0.0198,0.43
0.119547,-0.2920,0.3105,0.0579,0.43
0.135615,-0.0955,0.1865,0.1309,0.25
0.145294,-0.0786,0.1173,0.1582,0.21
0.151797,-0.1525,0.0502,0.0749,0.18
0.162423,-0.2234,0.0139,0.0104,0.22
0.180599,-0.2697,0.1164,-0.0026,0.29
0.183847,-0.3053,0.1929,-0.0118,0.36
0.197488,-0.1194,0.2004,-0.0001,0.23
0.200026,0.0956,0.2254,-0.1113,0.27
0.213361,0.1699,0.4641,0.0062,0.49
0.228049,0.4325,0.3063,-0.1675,0.56
0.232255,0.4261,0.6146,0.0005,0.75
0.244578,0.4437,0.5149,-0.1888,0.71
0.262301,0.7112,0.2784,-0.5849,0.96
0.264095,0.6195,0.1936,-0.4657,0.80
0.280459,0.6005,0.5173,0.1106,0.80
0.280778,0.7421,0.3802,0.1881,0.85
0.297077,0.4423,0.4511,0.4430,0.77
0.304526,0.0654,0.4097,1.0530,1.13
0.312612,-0.1824,0.4563,1.1522,1.25
0.320539,-0.1536,0.4893,1.2686,1.37
0.336230,0.0710,0.3690,1.4853,1.53
0.344770,0.2341,-0.0095,1.7304,1.75
0.352493,0.3927,-0.4319,1.9005,1.99
0.362489,0.3749,-0.8570,2.0070,2.21
0.379870,0.3623,-0.6269,2.3252,2.44
0.384665,0.2749,-0.4592,2.3209,2.38
0.396518,0.1625,-0.2118,2.0290,2.05
0.400700,0.2472,-0.2757,1.5862,1.63
0.412528,0.3304,-0.0446,1.0475,1.10
0.429845,0.2937,0.4631,-0.3281,0.64
0.432994,0.3164,0.4441,-0.7258,0.91
0.445212,0.4805,0.2994,-0.8520,1.02
0.460714,0.7027,-0.1830,-0.7671,1.06
0.465045,1.1448,-0.6663,-0.7135,1.50
0.477077,1.4333,-1.1248,-0.2262,1.84
0.481466,1.5703,-1.3949,0.2414,2.11
0.496305,1.4092,-1.4210,0.5471,2.07
0.513539,1.7006,-1.1051,0.2562,2.04
0.513869,1.6113,-0.6413,-0.1450,1.74
0.527386,2.1128,-0.0584,-0.9085,2.30
0.529359,3.4136,1.0951,-1.6648,3.95
0.545435,3.9712,4.2219,-2.4512,6.29
0.553068,3.2067,4.5317,-2.3400,6.02
0.561539,3.4901,3.4521,-1.9306,5.27
0.569226,3.5807,2.7135,-0.2993,4.50
0.585645,3.0659,2.7969,4.0736,5.82
0.597741,1.0839,3.3416,4.8210,5.97
0.601786,-0.8853,2.8210,4.1471,5.09
0.613736,-2.4974,1.3492,2.4628,3.76
0.630236,-3.4606,-1.1699,1.6231,4.00
0.633615,-3.8624,-2.3419,1.4660,4.75
0.648055,-4.5115,-3.0413,1.4102,5.62
0.649936,-4.6568,-2.9499,0.3291,5.52
0.664245,-4.6128,-2.6267,-0.6993,5.35
0.680744,-4.7037,-1.4222,-0.8359,4.98
0.682033,-4.6192,-1.4216,-0.3191,4.84
0.695330,-4.2670,-1.6410,0.0688,4.57
0.711447,-2.5750,-2.7604,0.0906,3.78
0.713785,-1.3782,-3.4610,-0.0326,3.73
0.728303,-0.4875,-3.5202,0.0617,3.55
0.733464,-0.8405,-2.0087,0.5076,2.24
0.743982,-1.3329,-0.6509,0.5205,1.57
0.769945,-2.4501,1.6985,-0.0292,2.98
0.785772,0.2546,1.3210,1.6994,2.17
0.793976,2.2395,0.4915,2.0890,3.10
0.801720,3.2537,0.1401,1.7824,3.71
0.810670,3.1056,0.2247,0.8062,3.22
0.828284,0.5023,1.5201,-0.6205,1.72
0.834208,0.2882,1.8429,-0.5343,1.94
0.844506,0.2566,2.2440,-0.5076,2.31
0.850590,0.2729,2.4597,-0.6421,2.56
0.861246,0.2793,2.6830,-0.5921,2.76
0.879097,-0.0044,2.9348,0.2756,2.95
0.882180,-0.4039,2.7581,1.4181,3.13
0.894476,-0.5903,2.4387,2.2154,3.35
0.911542,-0.8150,1.9696,2.2733,3.12
0.914382,-0.9919,1.8893,1.9272,2.88
0.927873,-1.2899,1.9977,1.2425,2.68
0.930623,-1.4685,2.2836,0.2355,2.73
0.943997,-1.4998,2.7216,-0.9851,3.26
0.961847,-1.2577,3.1598,-1.3570,3.66
0.962618,-1.5113,3.1091,-0.1279,3.46
0.978921,-1.8363,2.7489,0.8652,3.42
0.995198,-2.2528,1.6236,0.8070,2.89
0.995563,-2.3437,1.5070,-0.1570,2.79
1.002853,-1.9178,1.4591,-1.3127,2.74
1.011666,-1.8277,1.6332,-1.9994,3.16
1.026964,-2.0073,1.7226,-1.9273,3.27
1.035433,-2.1106,1.2966,-1.2258,2.76
1.044159,-2.1772,0.4834,-0.3672,2.26
1.051080,-2.1707,-0.3964,0.5430,2.27
1.061865,-2.1969,-1.6013,1.8772,3.30
1.079417,-2.2540,-3.5234,2.1749,4.71
1.083120,-2.2383,-4.0284,1.2329,4.77
1.096674,-1.8750,-4.5028,0.4918,4.90
1.113012,-1.2004,-5.2442,0.1157,5.38
1.115392,-1.1818,-5.0907,0.5149,5.25
1.128455,-1.0047,-4.7313,1.9576,5.22
1.131355,-0.3164,-4.8269,3.7714,6.13
1.144029,0.7370,-5.2505,5.6149,7.72
1.161089,2.6711,-6.0679,4.8148,8.19
1.163136,3.1076,-5.7872,2.5147,7.03
1.176457,3.6504,-5.2159,1.1656,6.47
1.194097,5.3578,-3.5462,-0.8304,6.48
1.195517,6.3060,-3.0030,-1.4636,7.14
1.212102,6.1623,-2.4652,-0.2927,6.64
1.212408,5.3214,-2.4034,1.0556,5.93
1.228464,2.5941,-2.4725,0.4891,3.62
1.235839,1.3865,-2.1347,-0.7651,2.66
1.244080,0.7332,-1.8630,-1.2812,2.38
1.252531,0.3468,-2.0154,-1.2651,2.40
1.260451,-0.3138,-2.4343,-1.3976,2.82
1.276926,-1.5088,-2.8075,-1.9078,3.71
1.284569,-1.8559,-2.6043,-2.3341,3.96
1.293661,-2.0591,-2.3265,-2.7146,4.13
1.300492,-2.1068,-1.8714,-3.0056,4.12
1.311847,-1.7687,-1.2865,-3.4569,4.09
1.328195,-1.0029,0.5323,-4.6752,4.81
1.332451,-0.8328,1.2503,-4.8850,5.11
1.344318,-0.5409,1.9020,-5.1673,5.53
1.360644,0.1592,3.1357,-5.3953,6.24
1.364485,0.3571,3.6720,-5.3711,6.52
1.377543,0.3977,4.0700,-5.1993,6.61
1.380544,0.3720,4.3462,-4.9710,6.61
1.394338,0.3207,4.4673,-4.6290,6.44
1.410765,-0.1111,4.4443,-3.8118,5.86
1.416778,-0.2607,4.3006,-3.5164,5.56
1.427024,-0.4471,4.2109,-3.2833,5.36
1.432472,-0.5763,4.1708,-3.2334,5.31
1.453560,-0.6921,4.1197,-3.4772,5.44
1.453810,-0.5179,4.0981,-3.8330,5.64
1.462018,-0.9021,4.6766,-2.6861,5.47
1.477018,-1.2034,4.6700,-0.8471,4.90
1.484579,-0.9781,4.7231,0.4105,4.84
1.493526,-0.4226,4.9353,2.2551,5.44
1.500660,0.2166,5.1833,5.2591,7.39
1.510733,0.6210,5.2776,8.2901,9.85
1.528374,1.5193,4.3215,10.0724,11.07
1.532968,1.9992,3.5215,9.1795,10.03
1.545101,2.1739,2.8165,7.8376,8.61
1.561623,2.0058,1.4964,3.2513,4.10
1.564983,2.0117,0.7580,0.5354,2.22
1.576821,1.8620,-0.0594,-1.9775,2.72
1.581181,1.5160,-0.5487,-3.1861,3.57
1.593807,1.2967,-0.6882,-3.7383,4.02
1.612150,2.5198,-0.7042,-0.3875,2.64
1.613416,3.2729,-1.3314,2.2864,4.21
1.629298,3.6115,-2.0511,4.3386,6.01
1.644754,2.8159,-5.0113,6.8298,8.93
1.645588,2.0489,-6.5134,4.3054,8.07
1.660437,1.8209,-7.9012,-0.8084,8.15
1.661493,2.0158,-8.1825,-4.7350,9.67
1.677555,3.0175,-6.3004,-3.2886,7.72
1.685490,2.8036,-4.8845,0.1785,5.63
1.694237,1.5947,-3.3633,6.1635,7.20
1.701588,0.3976,-2.7010,6.9579,7.47
1.711123,-0.7672,-2.1999,1.5363,2.79
1.728358,-1.1743,-3.1570,-4.5696,5.68
1.733889,-0.5441,-4.6666,-5.5279,7.25
1.744301,-0.6598,-5.8711,-5.3249,7.95
1.760943,-2.2088,-6.6579,-4.2416,8.20
1.765768,-3.8385,-6.0018,-3.8687,8.11
1.777332,-5.1357,-4.9363,-3.6756,8.02
1.781962,-5.4902,-4.1015,-3.5714,7.73
1.793956,-4.7928,-3.5588,-3.3257,6.83
1.811503,-2.5511,-3.7066,-2.1221,4.97
1.813917,-2.0923,-3.7190,-0.8590,4.35
1.829653,-2.0431,-3.7883,0.8032,4.38
1.830269,-2.4764,-4.1487,2.4092,5.40
1.846044,-2.6710,-4.4020,2.6407,5.79
1.863578,-1.9635,-3.7219,0.6991,4.27
1.863944,-1.5137,-2.9766,-0.0355,3.34
1.877255,-1.0616,-2.1705,-0.4673,2.46
1.886279,-1.0674,0.1303,-0.9415,1.43
1.896241,-1.0542,1.2512,-1.0639,1.95
1.902455,-0.9264,2.0207,-1.1299,2.49
1.912111,-0.8334,2.7278,-1.2103,3.10
1.928351,-0.5862,3.4571,-1.5471,3.83
1.934427,-0.3934,3.5050,-1.7959,3.96
1.945440,-0.2114,3.4066,-1.9670,3.94
1.950392,-0.1549,3.1149,-2.0582,3.74
1.960185,-0.1890,2.8240,-2.0220,3.48
1.976539,-0.2031,2.3380,-1.8010,2.96
1.982772,-0.1840,2.1826,-1.5829,2.70
1.993018,-0.2227,2.1264,-1.2372,2.47
2.010806,-0.6073,2.5092,0.3397,2.60
2.017521,-0.9506,2.9739,1.6179,3.52
2.031417,-1.3927,3.7427,2.8854,4.93
2.032321,-1.6870,4.4876,3.1438,5.73
2.056104,-1.5892,4.9613,2.6819,5.86
2.056462,-1.2376,5.3514,1.9690,5.83
2.065198,-0.5981,5.6431,2.2400,6.10
2.076298,-0.0245,5.3119,3.4823,6.35
2.092548,1.5515,4.1563,3.9959,5.97
2.094714,2.4450,3.4644,2.9630,5.17
2.109345,3.3917,3.0449,3.4208,5.70
2.110639,2.9773,3.3891,3.3546,5.62
2.127082,0.3145,4.1146,-0.0365,4.13
2.134978,-1.3816,4.0700,-2.2341,4.84
2.143167,-2.7118,3.4646,-3.9714,5.93
2.150945,-3.3335,2.4521,-4.4371,6.07
2.167219,-3.3984,0.5202,-3.4005,4.84
2.176014,-3.1423,-0.3597,-2.8953,4.29
2.183694,-2.7646,-1.1617,-2.5654,3.95
2.192497,-2.6649,-1.7017,-0.2889,3.18
2.209205,-1.5557,-3.4723,16.5423,16.97
2.215790,0.2738,-3.7229,8.1552,8.97
2.227228,1.3008,-2.8372,1.5549,3.49
2.231689,0.9295,-1.5468,1.6238,2.43
2.243782,-0.0054,-1.1438,3.0287,3.24
2.260286,0.9289,-2.0008,3.4039,4.06
2.263974,1.4692,-3.0742,2.8018,4.41
2.276648,1.9292,-4.2967,1.9610,5.10
2.293278,3.0566,-8.0137,1.0482,8.64
2.295999,2.7229,-9.3277,0.6591,9.74
2.310260,2.4240,-10.9616,-0.2508,11.23
2.311735,1.8643,-12.3202,-0.7352,12.48
2.334999,1.5557,-13.0551,-0.5408,13.16
2.335325,1.4404,-11.2139,0.7978,11.33
2.346562,0.6816,-8.3651,0.7272,8.42
2.352023,-0.3733,-2.5588,-1.7463,3.12
2.365974,-0.2010,-0.5903,-2.6637,2.74
2.379591,0.4436,0.8064,-3.7223,3.83
2.384013,0.0393,0.6099,-3.7602,3.81
2.394195,-0.3638,0.0395,-3.2441,3.26
2.411785,-1.2227,-1.8456,-2.0140,2.99
2.416486,-1.6990,-2.1909,-1.8372,3.33
2.428405,-2.1553,-2.1527,-1.6093,3.45
2.432135,-2.2618,-1.8006,-1.6479,3.33
2.442872,-1.9239,-1.2097,-1.9813,3.01
2.459244,-1.1378,0.4038,-2.5255,2.80
2.464368,-0.9931,1.4770,-2.8143,3.33
2.477204,-0.9094,2.2748,-3.0292,3.90
2.480475,-0.7835,3.0484,-3.3452,4.59
2.492626,-0.5603,3.4627,-3.6222,5.04
2.509325,0.1085,3.6820,-4.5485,5.85
2.512660,0.1865,3.6662,-5.0283,6.23
2.526561,0.2597,3.4987,-5.4716,6.50
2.543506,0.0943,3.0197,-5.1323,5.96
2.544904,-0.1000,2.8940,-4.6805,5.50
2.560648,-0.3103,2.8957,-4.3312,5.22
2.560988,-0.4664,2.8108,-3.9108,4.84
2.577014,-0.3152,2.8094,-3.1270,4.22
2.585117,0.1874,3.0760,-2.8739,4.21
2.594265,0.5916,3.3913,-2.7079,4.38
2.601264,0.6851,3.8708,-2.4912,4.65
2.615634,0.6156,4.2457,-2.2817,4.86
2.627197,1.4505,4.4521,2.6060,5.36
2.632896,3.5335,3.3658,5.9986,7.73
2.649011,5.3713,2.2098,7.2960,9.33
2.667932,5.6264,1.5824,5.8334,8.26
2.668145,5.1940,1.3087,4.8569,7.23
2.677966,4.3170,1.1518,3.5533,5.71
2.680840,3.3152,1.1222,0.8684,3.61
2.691895,2.5747,1.0661,-0.6070,2.85
2.708232,1.8673,1.4815,0.7057,2.49
2.713141,1.8210,1.6816,1.3509,2.82
2.724979,1.5310,1.3509,2.1670,2.98
2.742385,0.1238,-0.6993,3.8031,3.87
2.745212,-0.5543,-2.0196,3.2405,3.86
2.759951,-0.9074,-3.7111,2.1060,4.36
2.761317,-0.8488,-5.5544,0.7915,5.67
2.775667,-0.5897,-7.0051,-0.3543,7.04
2.791997,0.2271,-10.3130,-2.4470,10.60
2.793412,0.5728,-10.5584,-2.7458,10.92
2.801599,1.2257,-8.6892,-2.6714,9.17
2.817651,1.4571,-3.1844,-2.7559,4.46
2.826101,1.1515,-1.3609,-2.8505,3.36
2.833631,0.7369,-0.1311,-2.8583,2.95
2.843652,0.2832,0.1518,-2.2204,2.24
2.859595,-0.5300,-1.9982,-1.8185,2.75
2.865850,-1.0257,-3.9732,-1.9013,4.52
2.876448,-1.2177,-6.4809,-1.8222,6.84
2.881849,-1.2312,-8.0572,-1.4723,8.28
2.892612,-1.6950,-9.0183,-0.9693,9.23
2.909329,-4.2088,-7.2469,0.7287,8.41
2.913903,-4.6640,-4.5453,1.4466,6.67
2.926467,-4.2582,-2.3854,1.5029,5.11
2.930270,-3.6931,-0.5429,1.0984,3.89
2.943619,-3.2786,0.4201,0.5436,3.35
2.959371,-2.3780,0.8156,-0.4099,2.55
2.962232,-1.9622,0.7765,-0.7596,2.24
2.976638,-1.5322,0.6759,-1.0295,1.97
2.992552,-0.7932,0.5065,-1.3429,1.64
2.994270,-0.3939,0.5423,-1.6675,1.80
3.009592,-0.2012,0.7620,-1.8560,2.02
3.010611,-0.1844,1.1177,-2.0729,2.36
3.027859,-0.3717,1.5261,-2.1764,2.68
3.034662,-0.6449,1.9387,-2.2091,3.01
3.043456,-0.5127,1.9391,-2.2135,2.99
3.050510,-0.3310,1.8124,-2.2122,2.88
3.066598,-0.0137,1.4234,-2.1256,2.56
3.076759,0.0901,1.2660,-2.0250,2.39
3.082478,0.1304,1.1922,-1.8801,2.23
3.092369,0.1247,1.1658,-1.6724,2.04
3.109385,0.0246,1.1669,-1.2842,1.74
3.114607,-0.0275,1.0725,-1.1817,1.60
3.125451,-0.0766,0.9019,-1.0376,1.38
3.130810,-0.4221,0.6775,-0.2210,0.83
3.142286,-0.8962,0.4979,0.9830,1.42
3.159943,-2.2206,0.9313,4.3224,4.95
3.163143,-2.7331,1.4982,5.4013,6.24
3.175941,-3.0471,2.3011,5.6168,6.79
3.192394,-2.3908,3.4290,4.0449,5.82
3.195149,-1.7015,3.7625,3.3095,5.29
3.215826,-1.2022,3.7433,3.1814,5.06
3.216284,-0.2904,3.3415,3.6982,4.99
3.231722,0.6946,3.0363,4.3970,5.39
3.231997,1.8488,2.9716,5.2802,6.33
3.253036,2.9016,3.3763,3.2996,5.54
3.253386,3.2966,3.9526,0.7718,5.20
3.261577,2.4715,4.3194,-2.9369,5.78
3.275374,1.4652,3.2226,-2.8489,4.54
3.282990,1.1000,2.8177,-2.5682,3.97
3.291484,-0.0029,2.4861,-2.2927,3.38
3.308838,-1.4066,1.4499,-0.2493,2.04
3.315752,-1.2637,0.9131,2.1883,2.69
3.324534,-1.0250,0.7735,5.5212,5.67
3.331648,-1.1109,0.9214,6.1482,6.32
3.341143,-1.1871,1.0787,4.1237,4.42
3.358346,-1.3734,1.0673,-0.9974,2.01
3.363589,-1.2595,0.6822,-2.1183,2.56
3.376484,-1.2359,0.0313,-2.2921,2.60
3.392070,-0.6368,-1.7710,-1.8117,2.61
3.395910,-0.3943,-2.8591,-1.3372,3.18
3.408633,0.0061,-4.2145,0.7554,4.28
3.411747,0.7992,-5.5784,5.5926,7.94
3.425336,1.1395,-6.0569,7.4946,9.70
3.441668,1.4642,-5.8340,2.3370,6.45
3.444204,0.9618,-6.1345,0.5636,6.23
3.459099,1.5778,-7.3337,0.2968,7.51
3.460062,3.0446,-8.4654,1.0497,9.06
3.476940,4.6279,-9.1493,2.1906,10.48
3.484330,5.5010,-8.1365,-1.2210,9.90
3.493123,5.0359,-6.8288,-1.8741,8.69
3.500595,3.7812,-5.3621,-1.4090,6.71
3.516375,1.7664,-3.0546,-0.2203,3.54
3.524820,1.2899,-2.7316,-0.6108,3.08
3.532592,1.0258,-3.1397,-1.1487,3.50
3.541150,0.7378,-3.7334,-1.5658,4.12
3.558027,0.6579,-4.9764,-2.2548,5.50
3.564333,0.2249,-5.2028,-2.1316,5.63
3.576057,-0.3970,-4.9237,-1.9273,5.30
3.580458,-1.3317,-4.2403,-1.8699,4.82
3.592854,-2.0503,-3.2668,-2.0464,4.37
3.608701,-2.2916,-1.3195,-2.9032,3.93
3.612452,-1.9856,-0.4622,-3.4437,4.00
3.626672,-1.5500,0.4913,-4.0737,4.39
3.644943,-0.7174,1.6814,-4.6139,4.96
3.645240,-0.0815,1.9584,-4.6263,5.02
3.660053,0.3061,2.1291,-4.4511,4.94
3.660876,0.2816,2.3515,-4.0006,4.65
3.675571,0.0299,2.7269,-3.3506,4.32
3.691652,0.0653,3.7559,-2.1980,4.35
3.693070,0.2559,4.2050,-1.9382,4.64
3.708052,0.5362,4.8212,-1.7658,5.16
3.716742,0.6346,5.6396,-1.7494,5.94
3.725136,0.4371,5.7959,-2.1953,6.21
3.733127,0.1780,5.8885,-2.8147,6.53
3.741413,-0.1627,6.0315,-3.4816,6.97
3.758578,-0.4125,6.1176,-2.4072,6.59
3.764907,-0.4283,6.1329,-1.2768,6.28
3.774838,-0.4733,6.3899,-0.1923,6.41
3.781237,-0.7650,7.0538,0.9025,7.15
3.791602,-1.1872,7.6051,1.6737,7.88
3.807128,-1.7194,7.1272,1.3732,7.46
3.813375,-1.8347,6.0291,0.8461,6.36
3.835445,-2.0998,4.3647,0.1171,4.84
3.835769,-1.9650,2.7481,-0.4394,3.41
3.845632,-0.2310,-1.3403,-0.5229,1.46
3.857692,1.0942,-2.8392,0.0234,3.04
3.861224,2.7215,-3.8503,0.8489,4.79
3.873933,3.8807,-3.8459,1.4223,5.65
3.890841,4.9906,-0.7180,2.8159,5.78
3.893359,5.1069,1.1856,4.1927,6.71
3.907579,5.1232,3.5400,6.3775,8.91
3.925130,7.1101,4.1990,9.5245,12.61
3.925953,8.0355,2.2110,8.2041,11.69
3.933684,7.6294,0.4883,6.1032,9.78
3.941922,5.3251,-0.7050,1.8988,5.70
3.958681,0.7040,-3.7361,-3.7736,5.36
3.965812,0.8323,-5.1885,-3.1380,6.12
3.975602,0.9968,-7.2920,-0.5069,7.38
3.981794,0.0970,-9.0231,-1.4919,9.15
3.991028,-0.5775,-9.0376,-5.7197,10.71
4.007699,0.5106,-11.8967,-6.0842,13.37
4.013680,0.8503,-13.5699,-5.0104,14.49
4.031850,-0.9673,-11.5899,-3.8107,12.24
4.032190,-3.0349,-8.6569,-3.4045,9.78
4.049214,-4.8874,-5.5297,-3.4725,8.16
4.058144,-6.4275,0.6464,1.1066,6.55
4.062004,-6.2794,1.4319,0.3153,6.45
4.074578,-6.5489,0.1936,-1.5370,6.73
4.091250,-5.6852,-3.9550,-2.4723,7.35
4.093817,-3.5960,-6.1996,-1.7932,7.39
4.107394,-1.3456,-8.2826,-1.1224,8.47
4.123762,0.3572,-8.4011,0.2116,8.41
4.126018,0.5462,-6.4177,0.5712,6.47
4.140507,0.5629,-3.7509,0.7583,3.87
4.142115,0.1706,-1.3628,0.5884,1.49
4.156611,-0.4948,0.0543,0.4102,0.64
4.166642,-1.3618,1.7843,-0.2935,2.26
4.175581,-1.5717,2.4300,-0.5967,2.95
4.182707,-1.4647,2.7874,-0.7582,3.24
4.191119,-1.1075,2.8479,-0.9353,3.20
4.207574,-0.2594,2.1312,-0.8519,2.31
4.214577,-0.3101,1.6414,-0.6537,1.79
4.224433,-0.5826,1.2999,-0.3656,1.47
4.230765,-0.9480,1.0658,-0.1469,1.43
4.240508,-1.4057,1.0343,-0.1562,1.75
4.257363,-1.9820,1.1875,-0.3854,2.34
4.263153,-2.0376,1.3901,-0.6018,2.54
4.273977,-2.0146,1.8026,-0.8329,2.83
4.291115,-1.7787,2.4264,-0.4509,3.04
4.294984,-1.1871,2.5854,-0.0732,2.85
4.307476,-0.5247,2.6752,0.3611,2.75
4.311065,0.1081,2.8927,1.1478,3.11
4.324472,0.4613,3.3427,2.1570,4.00
4.341029,0.5171,4.4288,4.0983,6.06
4.343665,0.5378,4.8609,4.1466,6.41
4.357678,0.7349,5.2663,2.9065,6.06
4.365760,0.9946,5.4564,0.9220,5.62
4.374138,1.1944,5.5660,-0.3752,5.71
4.381087,1.0744,5.6985,-0.8515,5.86
4.401138,0.6396,5.2837,-1.7761,5.61
4.401416,0.8842,4.3463,-1.4184,4.66
4.410025,1.0912,3.1214,-0.2526,3.32
4.423867,0.5908,0.1817,3.7201,3.77
4.431413,0.0917,-1.2115,4.6834,4.84
4.440513,-0.3364,-2.1179,4.1491,4.67
4.457835,-1.9407,-2.3102,1.5641,3.40
4.463725,-2.8434,-1.3413,0.2778,3.16
